108900176,09842,경남아파트,127.0343363087,37.6165622951,강북05,
108900179,09784,삼성화재강북지점,127.0248973751,37.6355231144,강북09,강북11,강북01,
108900178,09595,수유역,127.0252462869,37.6375789581,강북02,강북03,
108900162,09512,샛별슈퍼,127.0310910887,37.6278713362,강북04,
108900161,09847,미양중고등학교,127.0126186195,37.6240722279,강북10,
108900164,09516,송중동주민센터,127.0334409227,37.6161138157,강북09,강북11,
108900163,09577,삼양신협,127.0232745378,37.6254601451,강북10,
108900160,09840,향천사입구,127.0123994809,37.6248538318,강북10,
108900169,09598,송중동주민센터,127.0334928169,37.6159768879,성북10-1,성북10-2,
108900165,09524,방천시장,127.0341873446,37.6133063586,강북09,강북11,
108900168,09579,미아사거리전철역,127.030547612,37.6129620654,강북05,강북06,성북10-1,성북10-2,
108900167,09570,롯데백화점,127.0308786048,37.6145690513,강북05,강북06,성북10-1,성북10-2,
109000221,10309,도깨비시장,127.035649469,37.6653000345,1128,1126,
109000222,10310,방학동도깨비시장,127.0355600069,37.6652479014,1128,1126,
109000223,10311,태영데시앙아파트,127.0323983284,37.6423401965,도봉07,1127,1138,1126,
109000224,10312,창번교앞,127.0383202871,37.6354837107,1133,
109000225,10313,금용아파트,127.0351558615,37.6377169643,1127,1138,
108900119,09556,제일슈퍼,127.0324539222,37.6221591128,강북06,
108900118,09558,청수탕,127.0126555912,37.6367544159,강북02,
109000215,10303,도봉동서광아파트,127.0493045611,37.6782308552,1127,146,
108900115,09569,구.삼양극장,127.021116699,37.6249225792,강북10,
109000216,10304,정병원,127.0419327395,37.6619843643,N15,노원15,130,
108900114,09571,진산하이츠빌,127.0329630814,37.6201099957,강북06,
109000217,10305,창동고등학교,127.0385497657,37.6514144593,1127,노원14,
108900117,09563,홈빌라트,127.0327335304,37.6212046995,강북06,
108900116,09566,인수초중학교,127.0109071808,37.6435671992,강북01,
109000218,10306,정의여중고입구,127.0332251973,37.651056061,도봉07,도봉01,노원14,
108900111,09576,주공1.2단지한진아파트,127.0447050265,37.6253152724,강북09,강북11,
229000999,63883,용주골시장.연풍시장,126.8373741078,37.8290025114,774,
108900110,09578,번3동주민센터,127.0465978798,37.6261664542,강북09,
229000998,63884,용주골시장.연풍시장,126.8373795755,37.8290961608,774,
108900113,09572,화계유치원,127.0194907658,37.6338813711,강북03,
108900112,09574,극동아파트,127.0109463583,37.6425162245,강북01,
109000210,10298,창5동현대1차아파트,127.0404892695,37.6560443064,1127,1120,노원14,
229000993,63881,용주골삼거리,126.8400643872,37.8287955374,774,
109000211,10299,창동아이파크,127.0469328403,37.6615629255,도봉08,도봉09,1119,
229000992,63877,부대앞,126.8434882873,37.8255681456,774,
229000991,63875,천국기도원,126.8482324512,37.8204769661,774,
229000990,63873,전진사,126.8490784482,37.814903171,774,
109000214,10302,방학3동주민센터,127.0278151482,37.6591649432,1128,1119,
108900108,09583,국립재활원,127.0116233053,37.640300486,강북01,
227500083,65111,황산,127.1830750982,37.5494788448,6200,
108900109,09580,신태양슈퍼,127.0332567789,37.6187106157,강북06,
108900104,09587,방천시장입구,127.033165664,37.6112192167,강북05,성북10-1,성북10-2,
